order_id,product_id,product_name,vendor_id,vendor_name,quantity,unit_price,total_cost,order_date,current_stock,reorder_level
O2047,P004,PVC Drain Pipes,V004,Sai Pipes & Fittings,46,4080,187680,16/09/25,8,35
O2048,P007,Paver Blocks,V008,Reliable Bitumen Works,34,1197,40698,27/07/25,43,45
O2049,P003,Bitumen Drums,V008,Reliable Bitumen Works,80,2332,186560,10/11/25,110,30
O2050,P002,TMT Steel Bars,V008,Reliable Bitumen Works,130,1398,181740,12/01/25,86,40
O2051,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,81,1598,129438,25/12/25,70,30
O2052,P004,PVC Drain Pipes,V009,AquaFlow Solutions,141,4135,583035,29/05/25,42,35
O2053,P008,Stormwater Grates,V002,Shree Steel Traders,114,2454,279756,17/07/25,55,20
O2054,P008,Stormwater Grates,V002,Shree Steel Traders,126,3680,463680,15/01/25,23,20
O2055,P008,Stormwater Grates,V005,Green Earth Aggregates,50,3390,169500,25/10/25,6,20
O2056,P001,Cement Bags,V005,Green Earth Aggregates,178,3841,683698,01/07/25,10,50
O2057,P008,Stormwater Grates,V003,Bharat Infra Supply Co.,137,2468,338116,23/03/25,6,20
O2058,P004,PVC Drain Pipes,V006,Precision Electricals,109,3399,370491,02/02/25,70,35
O2059,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,110,2979,327690,13/03/25,63,30
O2060,P005,Coarse Aggregates,V005,Green Earth Aggregates,120,758,90960,27/11/25,112,60
O2061,P007,Paver Blocks,V008,Reliable Bitumen Works,140,1677,234780,29/12/25,78,45
O2062,P005,Coarse Aggregates,V009,AquaFlow Solutions,53,2854,151262,25/10/25,80,60
O2063,P007,Paver Blocks,V006,Precision Electricals,37,568,21016,23/03/25,8,45
O2064,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,47,4291,201677,01/09/25,91,40
O2065,P004,PVC Drain Pipes,V006,Precision Electricals,80,1063,85040,31/03/25,120,35
O2066,P007,Paver Blocks,V007,Prime Machinery Vendors,36,707,25452,09/05/25,83,45
O2067,P001,Cement Bags,V002,Shree Steel Traders,38,3817,145046,11/07/25,102,50
O2068,P001,Cement Bags,V010,Metro Hardware Hub,64,2830,181120,24/12/25,18,50
O2069,P007,Paver Blocks,V008,Reliable Bitumen Works,54,1836,99144,10/05/25,30,45
O2070,P008,Stormwater Grates,V008,Reliable Bitumen Works,93,2047,190371,24/03/25,30,20
O2071,P004,PVC Drain Pipes,V007,Prime Machinery Vendors,42,398,16716,09/12/25,85,35
O2072,P004,PVC Drain Pipes,V002,Shree Steel Traders,28,1351,37828,03/01/25,119,35
O2073,P007,Paver Blocks,V006,Precision Electricals,165,789,130185,05/04/25,48,45
O2074,P008,Stormwater Grates,V009,AquaFlow Solutions,68,1899,129132,31/08/25,78,20
O2075,P006,Electrical Cables,V009,AquaFlow Solutions,111,1329,147519,04/02/25,107,25
O2076,P007,Paver Blocks,V008,Reliable Bitumen Works,180,3281,590580,06/02/25,116,45
O2077,P002,TMT Steel Bars,V010,Metro Hardware Hub,52,4437,230724,21/02/25,43,40
O2078,P008,Stormwater Grates,V002,Shree Steel Traders,79,621,49059,04/10/25,81,20
O2079,P001,Cement Bags,V006,Precision Electricals,77,2574,198198,09/05/25,111,50
O2080,P006,Electrical Cables,V007,Prime Machinery Vendors,37,1493,55241,08/02/25,41,25
O2081,P004,PVC Drain Pipes,V009,AquaFlow Solutions,152,4296,652992,24/07/25,44,35
O2082,P001,Cement Bags,V010,Metro Hardware Hub,159,1108,176172,30/08/25,79,50
O2083,P001,Cement Bags,V005,Green Earth Aggregates,28,2969,83132,14/05/25,58,50
O2084,P006,Electrical Cables,V004,Sai Pipes & Fittings,35,1341,46935,08/10/25,31,25
O2085,P001,Cement Bags,V006,Precision Electricals,80,4243,339440,16/10/25,14,50
O2086,P001,Cement Bags,V010,Metro Hardware Hub,108,779,84132,03/11/25,58,50
O2087,P002,TMT Steel Bars,V010,Metro Hardware Hub,161,4122,663642,19/05/25,21,40
O2088,P002,TMT Steel Bars,V001,UltraBuild Suppliers,29,4268,123772,26/04/25,69,40
O2089,P007,Paver Blocks,V006,Precision Electricals,142,2685,381270,27/04/25,105,45
O2090,P001,Cement Bags,V001,UltraBuild Suppliers,26,1807,46982,08/11/25,73,50
O2091,P001,Cement Bags,V007,Prime Machinery Vendors,161,4149,667989,18/07/25,11,50
O2092,P003,Bitumen Drums,V007,Prime Machinery Vendors,130,3696,480480,12/03/25,75,30
O2093,P008,Stormwater Grates,V002,Shree Steel Traders,50,3212,160600,10/04/25,50,20
O2094,P007,Paver Blocks,V006,Precision Electricals,34,2151,73134,17/02/25,34,45
O2095,P001,Cement Bags,V010,Metro Hardware Hub,78,3583,279474,02/10/25,100,50
O2096,P001,Cement Bags,V010,Metro Hardware Hub,23,2247,51681,30/01/25,109,50
O2097,P001,Cement Bags,V002,Shree Steel Traders,52,3792,197184,25/05/25,28,50
O2098,P006,Electrical Cables,V001,UltraBuild Suppliers,109,2200,239800,08/03/25,42,25
O2099,P007,Paver Blocks,V010,Metro Hardware Hub,142,1202,170684,09/02/25,89,45
O2100,P005,Coarse Aggregates,V002,Shree Steel Traders,159,1886,299874,28/12/25,68,60
O2101,P004,PVC Drain Pipes,V006,Precision Electricals,133,2679,356307,10/10/25,51,35
O2102,P004,PVC Drain Pipes,V005,Green Earth Aggregates,154,2391,368214,24/12/25,45,35
O2103,P002,TMT Steel Bars,V009,AquaFlow Solutions,33,3039,100287,30/07/25,120,40
O2104,P008,Stormwater Grates,V010,Metro Hardware Hub,91,842,76622,12/03/25,31,20
O2105,P004,PVC Drain Pipes,V009,AquaFlow Solutions,98,1926,188748,10/07/25,20,35
O2106,P001,Cement Bags,V003,Bharat Infra Supply Co.,80,3806,304480,21/08/25,88,50
O2107,P001,Cement Bags,V002,Shree Steel Traders,147,476,69972,23/05/25,39,50
O2108,P007,Paver Blocks,V010,Metro Hardware Hub,96,892,85632,23/05/25,12,45
O2109,P007,Paver Blocks,V010,Metro Hardware Hub,146,354,51684,15/07/25,115,45
O2110,P008,Stormwater Grates,V007,Prime Machinery Vendors,31,2038,63178,14/07/25,31,20
O2111,P007,Paver Blocks,V003,Bharat Infra Supply Co.,156,628,97968,06/06/25,89,45
O2112,P006,Electrical Cables,V001,UltraBuild Suppliers,26,2954,76804,15/05/25,111,25
O2113,P004,PVC Drain Pipes,V010,Metro Hardware Hub,27,2993,80811,15/11/25,97,35
O2114,P007,Paver Blocks,V007,Prime Machinery Vendors,34,1094,37196,18/07/25,75,45
O2115,P008,Stormwater Grates,V005,Green Earth Aggregates,128,4450,569600,25/03/25,38,20
O2116,P008,Stormwater Grates,V007,Prime Machinery Vendors,80,1280,102400,24/05/25,6,20
O2117,P002,TMT Steel Bars,V005,Green Earth Aggregates,83,2623,217709,20/10/25,48,40
O2118,P001,Cement Bags,V007,Prime Machinery Vendors,177,2446,432942,18/05/25,51,50
O2119,P001,Cement Bags,V005,Green Earth Aggregates,51,2714,138414,05/12/25,77,50
O2120,P005,Coarse Aggregates,V006,Precision Electricals,65,3835,249275,09/01/25,64,60
O2121,P001,Cement Bags,V008,Reliable Bitumen Works,139,503,69917,03/09/25,50,50
O2122,P004,PVC Drain Pipes,V009,AquaFlow Solutions,124,679,84196,10/02/25,79,35
O2123,P006,Electrical Cables,V005,Green Earth Aggregates,36,3808,137088,13/05/25,28,25
O2124,P005,Coarse Aggregates,V005,Green Earth Aggregates,146,1242,181332,19/11/25,34,60
O2125,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,178,606,107868,28/02/25,34,30
O2126,P003,Bitumen Drums,V001,UltraBuild Suppliers,149,3807,567243,12/06/25,79,30
O2127,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,35,2322,81270,09/01/25,37,35
O2128,P001,Cement Bags,V006,Precision Electricals,173,2122,367106,25/02/25,49,50
O2129,P008,Stormwater Grates,V002,Shree Steel Traders,48,4386,210528,02/05/25,14,20
O2130,P006,Electrical Cables,V004,Sai Pipes & Fittings,166,3242,538172,15/12/25,111,25
O2131,P002,TMT Steel Bars,V007,Prime Machinery Vendors,129,2519,324951,13/01/25,23,40
O2132,P006,Electrical Cables,V006,Precision Electricals,105,3543,372015,30/11/25,119,25
O2133,P008,Stormwater Grates,V006,Precision Electricals,95,455,43225,08/07/25,25,20
O2134,P005,Coarse Aggregates,V001,UltraBuild Suppliers,58,409,23722,08/11/25,18,60
O2135,P006,Electrical Cables,V004,Sai Pipes & Fittings,150,4363,654450,25/10/25,105,25
O2136,P004,PVC Drain Pipes,V006,Precision Electricals,116,467,54172,18/03/25,89,35
O2137,P002,TMT Steel Bars,V007,Prime Machinery Vendors,39,2039,79521,15/09/25,77,40
O2138,P007,Paver Blocks,V010,Metro Hardware Hub,157,1193,187301,28/09/25,113,45
O2139,P008,Stormwater Grates,V001,UltraBuild Suppliers,154,4462,687148,12/06/25,61,20
O2140,P004,PVC Drain Pipes,V005,Green Earth Aggregates,167,2600,434200,18/06/25,36,35
O2141,P006,Electrical Cables,V004,Sai Pipes & Fittings,79,3934,310786,01/03/25,45,25
O2142,P008,Stormwater Grates,V004,Sai Pipes & Fittings,124,3164,392336,30/06/25,15,20
O2143,P002,TMT Steel Bars,V009,AquaFlow Solutions,112,4166,466592,28/04/25,82,40
O2144,P007,Paver Blocks,V008,Reliable Bitumen Works,78,1226,95628,06/05/25,73,45
O2145,P003,Bitumen Drums,V007,Prime Machinery Vendors,175,2332,408100,27/05/25,106,30
O2146,P006,Electrical Cables,V006,Precision Electricals,50,867,43350,04/08/25,57,25
O2147,P003,Bitumen Drums,V009,AquaFlow Solutions,167,4248,709416,12/04/25,85,30
O2148,P008,Stormwater Grates,V003,Bharat Infra Supply Co.,23,1566,36018,03/08/25,20,20
O2149,P008,Stormwater Grates,V005,Green Earth Aggregates,45,1235,55575,18/01/25,116,20
O2150,P001,Cement Bags,V007,Prime Machinery Vendors,62,798,49476,21/09/25,21,50
O2151,P007,Paver Blocks,V009,AquaFlow Solutions,128,3102,397056,25/07/25,21,45
O2152,P004,PVC Drain Pipes,V009,AquaFlow Solutions,95,1175,111625,22/06/25,48,35
O2153,P002,TMT Steel Bars,V010,Metro Hardware Hub,31,804,24924,01/07/25,99,40
O2154,P007,Paver Blocks,V008,Reliable Bitumen Works,135,3769,508815,02/09/25,42,45
O2155,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,170,4372,743240,19/03/25,15,30
O2156,P006,Electrical Cables,V001,UltraBuild Suppliers,136,3307,449752,13/08/25,46,25
O2157,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,44,2102,92488,10/09/25,43,60
O2158,P001,Cement Bags,V006,Precision Electricals,164,4440,728160,26/09/25,119,50
O2159,P007,Paver Blocks,V010,Metro Hardware Hub,93,2844,264492,13/06/25,54,45
O2160,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,30,1925,57750,23/09/25,60,30
O2161,P006,Electrical Cables,V005,Green Earth Aggregates,45,3045,137025,26/03/25,41,25
O2162,P005,Coarse Aggregates,V002,Shree Steel Traders,90,4186,376740,25/04/25,61,60
O2163,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,86,1069,91934,08/12/25,34,60
O2164,P003,Bitumen Drums,V005,Green Earth Aggregates,44,1894,83336,18/09/25,75,30
O2165,P001,Cement Bags,V003,Bharat Infra Supply Co.,173,525,90825,04/10/25,119,50
O2166,P004,PVC Drain Pipes,V009,AquaFlow Solutions,21,4200,88200,14/01/25,111,35
O2167,P004,PVC Drain Pipes,V006,Precision Electricals,92,3693,339756,16/08/25,98,35
O2168,P003,Bitumen Drums,V009,AquaFlow Solutions,136,2616,355776,28/12/25,19,30
O2169,P008,Stormwater Grates,V002,Shree Steel Traders,130,4240,551200,14/02/25,38,20
O2170,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,49,3097,151753,10/02/25,107,60
O2171,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,103,1483,152749,21/06/25,69,40
O2172,P008,Stormwater Grates,V005,Green Earth Aggregates,151,806,121706,19/12/25,95,20
O2173,P001,Cement Bags,V006,Precision Electricals,130,1022,132860,24/09/25,95,50
O2174,P004,PVC Drain Pipes,V006,Precision Electricals,162,491,79542,18/11/25,86,35
O2175,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,55,3281,180455,23/04/25,116,35
O2176,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,140,1440,201600,06/04/25,67,60
O2177,P005,Coarse Aggregates,V008,Reliable Bitumen Works,53,1826,96778,15/02/25,86,60
O2178,P004,PVC Drain Pipes,V009,AquaFlow Solutions,20,3757,75140,09/09/25,13,35
O2179,P004,PVC Drain Pipes,V009,AquaFlow Solutions,65,517,33605,19/12/25,58,35
O2180,P007,Paver Blocks,V005,Green Earth Aggregates,169,2122,358618,28/06/25,86,45
O2181,P003,Bitumen Drums,V008,Reliable Bitumen Works,96,2099,201504,30/05/25,117,30
O2182,P008,Stormwater Grates,V008,Reliable Bitumen Works,120,3125,375000,04/09/25,74,20
O2183,P002,TMT Steel Bars,V005,Green Earth Aggregates,76,1120,85120,28/05/25,117,40
O2184,P008,Stormwater Grates,V007,Prime Machinery Vendors,103,2226,229278,06/08/25,89,20
O2185,P003,Bitumen Drums,V002,Shree Steel Traders,138,2812,388056,28/02/25,89,30
O2186,P007,Paver Blocks,V006,Precision Electricals,52,4162,216424,08/09/25,112,45
O2187,P007,Paver Blocks,V010,Metro Hardware Hub,80,437,34960,18/05/25,42,45
O2188,P004,PVC Drain Pipes,V009,AquaFlow Solutions,124,698,86552,15/06/25,76,35
O2189,P006,Electrical Cables,V005,Green Earth Aggregates,125,3406,425750,15/08/25,108,25
O2190,P007,Paver Blocks,V007,Prime Machinery Vendors,86,647,55642,06/09/25,39,45
O2191,P006,Electrical Cables,V004,Sai Pipes & Fittings,31,2727,84537,29/07/25,62,25
O2192,P003,Bitumen Drums,V004,Sai Pipes & Fittings,157,1889,296573,17/11/25,104,30
O2193,P006,Electrical Cables,V002,Shree Steel Traders,53,363,19239,11/01/25,97,25
O2194,P002,TMT Steel Bars,V007,Prime Machinery Vendors,105,3089,324345,11/10/25,103,40
O2195,P001,Cement Bags,V002,Shree Steel Traders,152,1924,292448,02/10/25,51,50
O2196,P003,Bitumen Drums,V004,Sai Pipes & Fittings,157,3440,540080,28/04/25,115,30
O2197,P003,Bitumen Drums,V005,Green Earth Aggregates,115,2915,335225,21/04/25,57,30
O2198,P004,PVC Drain Pipes,V009,AquaFlow Solutions,23,495,11385,11/01/25,113,35
O2199,P002,TMT Steel Bars,V009,AquaFlow Solutions,148,3459,511932,06/09/25,106,40
O2200,P003,Bitumen Drums,V001,UltraBuild Suppliers,92,2669,245548,28/04/25,8,30
O2201,P001,Cement Bags,V004,Sai Pipes & Fittings,89,1212,107868,13/07/25,109,50
O2202,P003,Bitumen Drums,V007,Prime Machinery Vendors,89,895,79655,07/02/25,14,30
O2203,P007,Paver Blocks,V009,AquaFlow Solutions,25,320,8000,05/10/25,100,45
O2204,P003,Bitumen Drums,V010,Metro Hardware Hub,44,3404,149776,07/11/25,29,30
O2205,P006,Electrical Cables,V005,Green Earth Aggregates,128,4397,562816,12/01/25,100,25
O2206,P005,Coarse Aggregates,V005,Green Earth Aggregates,137,1860,254820,16/05/25,17,60
O2207,P008,Stormwater Grates,V010,Metro Hardware Hub,116,2585,299860,17/02/25,59,20
O2208,P007,Paver Blocks,V004,Sai Pipes & Fittings,163,2481,404403,26/05/25,66,45
O2209,P004,PVC Drain Pipes,V009,AquaFlow Solutions,117,341,39897,21/07/25,68,35
O2210,P002,TMT Steel Bars,V006,Precision Electricals,135,2035,274725,13/01/25,78,40
O2211,P004,PVC Drain Pipes,V007,Prime Machinery Vendors,134,3229,432686,16/10/25,66,35
O2212,P005,Coarse Aggregates,V002,Shree Steel Traders,105,1377,144585,19/11/25,108,60
O2213,P002,TMT Steel Bars,V002,Shree Steel Traders,163,1586,258518,08/09/25,31,40
O2214,P004,PVC Drain Pipes,V010,Metro Hardware Hub,41,1357,55637,12/11/25,56,35
O2215,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,35,4242,148470,30/07/25,37,35
O2216,P006,Electrical Cables,V005,Green Earth Aggregates,58,499,28942,19/12/25,46,25
O2217,P007,Paver Blocks,V010,Metro Hardware Hub,21,2396,50316,18/04/25,93,45
O2218,P008,Stormwater Grates,V009,AquaFlow Solutions,159,4294,682746,30/11/25,45,20
O2219,P006,Electrical Cables,V004,Sai Pipes & Fittings,138,4156,573528,12/10/25,70,25
O2220,P002,TMT Steel Bars,V002,Shree Steel Traders,128,834,106752,07/03/25,53,40
O2221,P003,Bitumen Drums,V001,UltraBuild Suppliers,153,1195,182835,12/04/25,26,30
O2222,P002,TMT Steel Bars,V008,Reliable Bitumen Works,29,3674,106546,29/03/25,68,40
O2223,P008,Stormwater Grates,V009,AquaFlow Solutions,55,3625,199375,05/01/25,56,20
O2224,P002,TMT Steel Bars,V005,Green Earth Aggregates,131,2610,341910,13/12/25,97,40
O2225,P006,Electrical Cables,V005,Green Earth Aggregates,177,3244,574188,29/11/25,77,25
O2226,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,94,4486,421684,15/04/25,92,30
O2227,P006,Electrical Cables,V010,Metro Hardware Hub,152,2258,343216,25/08/25,65,25
O2228,P006,Electrical Cables,V004,Sai Pipes & Fittings,54,1545,83430,31/08/25,72,25
O2229,P006,Electrical Cables,V001,UltraBuild Suppliers,126,1668,210168,29/08/25,24,25
O2230,P001,Cement Bags,V002,Shree Steel Traders,99,1737,171963,22/12/25,30,50
O2231,P008,Stormwater Grates,V002,Shree Steel Traders,104,975,101400,16/11/25,12,20
O2232,P003,Bitumen Drums,V008,Reliable Bitumen Works,37,3070,113590,14/10/25,86,30
O2233,P006,Electrical Cables,V004,Sai Pipes & Fittings,180,315,56700,21/05/25,29,25
O2234,P007,Paver Blocks,V005,Green Earth Aggregates,169,2704,456976,16/11/25,52,45
O2235,P005,Coarse Aggregates,V007,Prime Machinery Vendors,163,1859,303017,31/10/25,14,60
O2236,P002,TMT Steel Bars,V003,Bharat Infra Supply Co.,75,2493,186975,15/05/25,27,40
O2237,P002,TMT Steel Bars,V010,Metro Hardware Hub,52,4478,232856,27/11/25,80,40
O2238,P006,Electrical Cables,V007,Prime Machinery Vendors,167,2471,412657,12/11/25,108,25
O2239,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,63,221,13923,29/04/25,105,35
O2240,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,177,1400,247800,26/03/25,23,40
O2241,P001,Cement Bags,V008,Reliable Bitumen Works,102,837,85374,27/01/25,119,50
O2242,P008,Stormwater Grates,V003,Bharat Infra Supply Co.,128,4064,520192,04/06/25,46,20
O2243,P002,TMT Steel Bars,V009,AquaFlow Solutions,81,3421,277101,17/07/25,53,40
O2244,P006,Electrical Cables,V008,Reliable Bitumen Works,99,4476,443124,29/09/25,45,25
O2245,P004,PVC Drain Pipes,V002,Shree Steel Traders,62,2475,153450,15/03/25,96,35
O2246,P008,Stormwater Grates,V007,Prime Machinery Vendors,145,2252,326540,03/03/25,92,20
O2247,P007,Paver Blocks,V009,AquaFlow Solutions,109,1658,180722,07/07/25,8,45
O2248,P006,Electrical Cables,V008,Reliable Bitumen Works,128,1951,249728,14/10/25,83,25
O2249,P007,Paver Blocks,V004,Sai Pipes & Fittings,115,1666,191590,06/01/25,100,45
O2250,P008,Stormwater Grates,V004,Sai Pipes & Fittings,112,1796,201152,28/10/25,5,20
O2251,P006,Electrical Cables,V005,Green Earth Aggregates,44,3221,141724,15/09/25,37,25
O2252,P005,Coarse Aggregates,V001,UltraBuild Suppliers,28,2452,68656,03/09/25,87,60
O2253,P001,Cement Bags,V007,Prime Machinery Vendors,84,2446,205464,30/01/25,85,50
O2254,P001,Cement Bags,V010,Metro Hardware Hub,140,3923,549220,30/03/25,67,50
O2255,P002,TMT Steel Bars,V008,Reliable Bitumen Works,29,3227,93583,10/11/25,8,40
O2256,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,53,878,46534,03/03/25,58,30
O2257,P008,Stormwater Grates,V001,UltraBuild Suppliers,35,2774,97090,06/10/25,17,20
O2258,P004,PVC Drain Pipes,V005,Green Earth Aggregates,177,336,59472,11/12/25,47,35
O2259,P003,Bitumen Drums,V006,Precision Electricals,170,3200,544000,08/01/25,71,30
O2260,P007,Paver Blocks,V007,Prime Machinery Vendors,35,732,25620,14/09/25,29,45
O2261,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,41,1613,66133,23/01/25,61,60
O2262,P004,PVC Drain Pipes,V005,Green Earth Aggregates,149,3552,529248,22/11/25,27,35
O2263,P005,Coarse Aggregates,V001,UltraBuild Suppliers,90,3072,276480,24/06/25,20,60
O2264,P002,TMT Steel Bars,V008,Reliable Bitumen Works,164,3992,654688,01/03/25,16,40
O2265,P003,Bitumen Drums,V002,Shree Steel Traders,42,1720,72240,30/10/25,45,30
O2266,P003,Bitumen Drums,V001,UltraBuild Suppliers,22,1981,43582,11/07/25,86,30
O2267,P002,TMT Steel Bars,V008,Reliable Bitumen Works,83,2721,225843,15/12/25,112,40
O2268,P003,Bitumen Drums,V004,Sai Pipes & Fittings,99,636,62964,28/12/25,53,30
O2269,P003,Bitumen Drums,V005,Green Earth Aggregates,91,1350,122850,11/06/25,77,30
O2270,P004,PVC Drain Pipes,V007,Prime Machinery Vendors,68,2434,165512,13/04/25,118,35
O2271,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,86,3801,326886,17/02/25,38,60
O2272,P006,Electrical Cables,V008,Reliable Bitumen Works,168,3178,533904,25/11/25,49,25
O2273,P008,Stormwater Grates,V009,AquaFlow Solutions,63,500,31500,27/10/25,111,20
O2274,P003,Bitumen Drums,V007,Prime Machinery Vendors,157,1925,302225,11/08/25,94,30
O2275,P005,Coarse Aggregates,V006,Precision Electricals,73,3003,219219,15/09/25,94,60
O2276,P005,Coarse Aggregates,V009,AquaFlow Solutions,43,4404,189372,18/04/25,103,60
O2277,P004,PVC Drain Pipes,V005,Green Earth Aggregates,139,2336,324704,01/03/25,9,35
O2278,P003,Bitumen Drums,V009,AquaFlow Solutions,141,1345,189645,28/10/25,64,30
O2279,P006,Electrical Cables,V006,Precision Electricals,164,3295,540380,29/10/25,89,25
O2280,P006,Electrical Cables,V001,UltraBuild Suppliers,46,3139,144394,05/01/25,116,25
O2281,P007,Paver Blocks,V003,Bharat Infra Supply Co.,141,2941,414681,28/11/25,48,45
O2282,P003,Bitumen Drums,V002,Shree Steel Traders,111,2709,300699,28/08/25,25,30
O2283,P003,Bitumen Drums,V009,AquaFlow Solutions,25,3796,94900,12/11/25,108,30
O2284,P007,Paver Blocks,V008,Reliable Bitumen Works,122,4079,497638,05/05/25,111,45
O2285,P006,Electrical Cables,V005,Green Earth Aggregates,173,2967,513291,14/12/25,66,25
O2286,P005,Coarse Aggregates,V007,Prime Machinery Vendors,30,2119,63570,17/09/25,102,60
O2287,P007,Paver Blocks,V002,Shree Steel Traders,129,2406,310374,25/07/25,78,45
O2288,P001,Cement Bags,V010,Metro Hardware Hub,61,4395,268095,03/06/25,26,50
O2289,P004,PVC Drain Pipes,V010,Metro Hardware Hub,165,1343,221595,06/12/25,21,35
O2290,P001,Cement Bags,V006,Precision Electricals,43,2733,117519,14/03/25,106,50
O2291,P008,Stormwater Grates,V006,Precision Electricals,121,1554,188034,01/01/25,63,20
O2292,P004,PVC Drain Pipes,V003,Bharat Infra Supply Co.,64,2668,170752,11/02/25,44,35
O2293,P004,PVC Drain Pipes,V003,Bharat Infra Supply Co.,72,3776,271872,06/05/25,16,35
